date,uWN_ls_net,uWN_ls_gross,uWN_long_net,uWN_long_gross,uWN_short,uWN_ls_turnover,uWN_long_turnover,uWN_short_turnover,uWN_ls_transaction_cost,uWN_long_transaction_cost,cWN_ls_net,cWN_ls_gross,cWN_long_net,cWN_long_gross,cWN_short,cWN_ls_turnover,cWN_long_turnover,cWN_short_turnover,cWN_ls_transaction_cost,cWN_long_transaction_cost,LSTM_ls_net,LSTM_ls_gross,LSTM_long_net,LSTM_long_gross,LSTM_short,LSTM_ls_turnover,LSTM_long_turnover,LSTM_short_turnover,LSTM_ls_transaction_cost,LSTM_long_transaction_cost
2013-08-30,-0.004217014941825843,-0.00285746438002809,-0.0018897967105617978,-0.00047406637348314614,-0.005240862386573034,1.3595505617977528,1.4157303370786516,1.303370786516854,0.0013595505617977528,0.0014157303370786517,-0.0007378733869662919,0.000318306388314607,0.002565196310898877,0.003711263726629214,-0.00307465095,1.0561797752808988,1.146067415730337,0.9662921348314607,0.001056179775280899,0.001146067415730337,-0.002467847828988764,-0.0019285219862921347,0.0011987813764044947,0.0016706914887640453,-0.005527735461348314,0.5393258426966292,0.47191011235955055,0.6067415730337079,0.0005393258426966292,0.00047191011235955056
2013-09-03,-0.0016291945310674156,-0.00026964396926966276,0.006792321791797753,0.008118164488426966,-0.008657452426966292,1.3595505617977528,1.3258426966292134,1.3932584269662922,0.0013595505617977528,0.0013258426966292133,-0.0007497718227528084,0.00047494727837078723,0.008094210786741574,0.009352637753033709,-0.008402743196292134,1.2247191011235956,1.2584269662921348,1.1910112359550562,0.0012247191011235956,0.0012584269662921348,-0.0036716374785168548,-0.0029413003998651696,0.004012706500561797,0.004641919983707865,-0.010524520783438204,0.7303370786516854,0.6292134831460674,0.8314606741573034,0.0007303370786516854,0.0006292134831460674
2013-09-04,0.000823493178651685,0.0018572010438202245,0.0017031629091011234,0.002826758414719101,0.0008876436729213482,1.0337078651685394,1.1235955056179776,0.9438202247191011,0.0010337078651685395,0.0011235955056179776,-0.002668460314325843,-0.0012302580671348317,-0.0013222355255056181,0.00029574200258426954,-0.002756258136853933,1.4382022471910112,1.6179775280898876,1.2584269662921348,0.0014382022471910111,0.0016179775280898876,-0.0011809769793258429,-0.0005292915860674157,0.0004620046651685393,0.0010013305078651685,-0.00205991368,0.651685393258427,0.5393258426966292,0.7640449438202247,0.0006516853932584271,0.0005393258426966292
2013-09-05,-0.0026726933380898875,-0.0017850528886516853,-0.002544518703707865,-0.0014658670183146066,-0.0021042387589887642,0.8876404494382022,1.0786516853932584,0.6966292134831461,0.0008876404494382022,0.0010786516853932583,0.0003109820388764043,0.0015019932748314604,0.0010592423113483143,0.002182837816966292,0.0008211487326966289,1.1910112359550562,1.1235955056179776,1.2584269662921348,0.0011910112359550561,0.0011235955056179776,0.0023305177192696623,0.0031732143484831457,0.0036309190502247187,0.004394963994044944,0.0019514647029213483,0.8426966292134832,0.7640449438202247,0.9213483146067416,0.0008426966292134833,0.0007640449438202247
2013-09-06,-0.0012824817601123579,8.830475674157477e-05,0.012628826587640453,0.013999613104494385,-0.013823003591011235,1.3707865168539326,1.3707865168539326,1.3707865168539326,0.0013707865168539326,0.0013707865168539326,-0.0015516000183707864,-0.00012463372623595492,0.011433385194494383,0.012871587441685393,-0.013120854894157303,1.4269662921348314,1.4382022471910112,1.4157303370786516,0.0014269662921348315,0.0014382022471910111,0.000301234243764046,0.0008855039066853945,0.014615779836516853,0.015132633769101123,-0.013361625955730334,0.5842696629213484,0.5168539325842697,0.651685393258427,0.0005842696629213485,0.0005168539325842697
2013-09-09,-0.0028185482191011232,-0.0018185482191011232,0.007184404057303372,0.008218111922471912,-0.011855208360674158,1.0,1.0337078651685394,0.9662921348314607,0.001,0.0010337078651685395,-0.0029393630742696637,-0.0017146439731460681,0.0066070046320224705,0.007842959688202245,-0.011272247634494382,1.2247191011235956,1.2359550561797752,1.2134831460674158,0.0012247191011235956,0.0012359550561797752,-0.005177286031348314,-0.004480656817865168,0.0044806118952808996,0.005109825378426967,-0.014071139014157304,0.696629213483146,0.6292134831460674,0.7640449438202247,0.000696629213483146,0.0006292134831460674
2013-09-10,-0.00029888722988764046,0.0008134723206741573,-0.0009636410140449437,0.000249842132022472,0.0013771025093258426,1.1123595505617978,1.2134831460674158,1.0112359550561798,0.0011123595505617978,0.0012134831460674158,0.0006789231801685388,0.0018474625060112355,0.00236192253224719,0.0035978775884269653,9.704742359550571e-05,1.1685393258426966,1.2359550561797752,1.101123595505618,0.0011685393258426967,0.0012359550561797752,0.001352883925224719,0.001847265947696629,0.0021756947658426963,0.0026476048782022466,0.001046927017191011,0.4943820224719101,0.47191011235955055,0.5168539325842697,0.0004943820224719101,0.00047191011235955056
2013-09-11,-1.3282224325843152e-05,0.0008631222700561793,-0.003837959398764046,-0.003073914454943821,0.0048001589950561795,0.8764044943820224,0.7640449438202247,0.9887640449438202,0.0008764044943820224,0.0007640449438202247,-0.00032828555494382027,0.0010537369169662922,-0.00419371210752809,-0.002800453680561798,0.004907927514494382,1.3820224719101124,1.3932584269662922,1.3707865168539326,0.0013820224719101124,0.0013932584269662923,0.0007767710922471908,0.0013722767102247188,-0.004487700350786517,-0.0038584868676404495,0.006603040288089887,0.5955056179775281,0.6292134831460674,0.5617977528089888,0.0005955056179775281,0.0006292134831460674
2013-09-12,-0.001377869757303371,-0.0005014652629213483,0.0013298023537078648,0.0022960944885393256,-0.003299025014382022,0.8764044943820225,0.9662921348314607,0.7865168539325843,0.0008764044943820225,0.0009662921348314608,-0.0017831480299438207,-0.0006146087041011238,0.0024791973226966297,0.003512905187865169,-0.0047421225960674164,1.1685393258426968,1.0337078651685394,1.303370786516854,0.001168539325842697,0.0010337078651685395,0.0012038811713483148,0.0017656789241573035,0.0031805951524719106,0.0036749771749438206,-0.0001436193266292136,0.5617977528089888,0.4943820224719101,0.6292134831460674,0.0005617977528089888,0.0004943820224719101
2013-09-13,0.0021744981188483144,0.003208205984016854,0.007551775921910113,0.008742787157865169,-0.0023263751898314608,1.0337078651685394,1.1910112359550562,0.8764044943820225,0.0010337078651685395,0.0011910112359550561,-0.0020950695780337075,-0.0010725976679213478,0.003210258676067416,0.00401924744011236,-0.006164442775955055,1.0224719101123596,0.8089887640449438,1.2359550561797752,0.0010224719101123597,0.0008089887640449438,-0.00013838986382022525,0.00047958766426966235,0.005737391075730337,0.006321660738651685,-0.00536248541011236,0.6179775280898876,0.5842696629213483,0.651685393258427,0.0006179775280898876,0.0005842696629213483
2013-09-16,-0.00203262223505618,-0.0010888020103370787,0.0034358217950561792,0.004514473480449438,-0.006692077501123595,0.9438202247191011,1.0786516853932584,0.8089887640449438,0.0009438202247191011,0.0010786516853932583,-0.0034728483257865173,-0.0025964438314044947,0.002490286273595506,0.0032992750376404497,-0.008492162700449439,0.8764044943820224,0.8089887640449438,0.9438202247191011,0.0008764044943820224,0.0008089887640449438,-0.0019106825141573039,-0.0013151768961797757,0.00414541857752809,0.004684744420224719,-0.00731509821258427,0.5955056179775281,0.5393258426966292,0.651685393258427,0.0005955056179775281,0.0005393258426966292
2013-09-17,0.0017999717632247185,0.0027887358081685387,0.015651007124269662,0.0166847149894382,-0.011107243373101124,0.9887640449438202,1.0337078651685394,0.9438202247191011,0.0009887640449438202,0.0010337078651685395,0.003359683599460675,0.004056312812943821,0.018524938912247192,0.019288983856067417,-0.011176358230179775,0.696629213483146,0.7640449438202247,0.6292134831460674,0.000696629213483146,0.0007640449438202247,0.00399280197047191,0.00452089185811236,0.01762241301033708,0.01811679503280899,-0.00907501131658427,0.5280898876404494,0.4943820224719101,0.5617977528089888,0.0005280898876404495,0.0004943820224719101
2013-09-18,-0.0011251264709831459,-0.00020377815637640418,-0.003789279603932584,-0.0029578189297752807,0.0025502626170224724,0.9213483146067416,0.8314606741573034,1.0112359550561798,0.0009213483146067416,0.0008314606741573035,-0.0015405393352247191,-0.0006528988857865169,-0.0015812505786516854,-0.0005924865337078652,-0.0007133112378651688,0.8876404494382022,0.9887640449438202,0.7865168539325843,0.0008876404494382022,0.0009887640449438202,-0.000585307436264045,-6.845350367977541e-05,-0.0021092718788764046,-0.0016598336766292135,0.0015229266692696627,0.5168539325842696,0.449438202247191,0.5842696629213483,0.0005168539325842696,0.00044943820224719103
2013-09-19,-0.0011278318820224728,-0.00013906783707865258,-0.00856710670505618,-0.007488455019662922,0.007210319345505617,0.9887640449438202,1.0786516853932584,0.898876404494382,0.0009887640449438202,0.0010786516853932583,-0.002003974953370787,-0.001318581694943821,-0.008987853130898877,-0.008201336276966294,0.005564172887078652,0.6853932584269663,0.7865168539325843,0.5842696629213483,0.0006853932584269663,0.0007865168539325843,0.0002299321191011239,0.0009153253775280902,-0.0062782719977528085,-0.005604114694382022,0.007434765449438202,0.6853932584269663,0.6741573033707865,0.6966292134831461,0.0006853932584269663,0.0006741573033707865
2013-09-20,0.0003942039837747191,0.001248136568044382,-0.0036969143582932583,-0.002775566043686517,0.005271839179775281,0.853932584269663,0.9213483146067416,0.7865168539325843,0.000853932584269663,0.0009213483146067416,0.00015862755398876399,0.0010687399135393258,-0.005252485482247191,-0.004218777617078652,0.0063562574441573035,0.9101123595505618,1.0337078651685394,0.7865168539325843,0.0009101123595505618,0.0010337078651685395,-0.003687023384764607,-0.0027319672049893264,-0.0075316257685179785,-0.0066776931842483156,0.0012137587742696628,0.9550561797752808,0.8539325842696629,1.0561797752808988,0.0009550561797752808,0.0008539325842696629
2013-09-23,-0.0017072834484831464,-0.0007634632237640451,2.7647398876404455e-05,0.000948995713483146,-0.0024759221610112362,0.9438202247191012,0.9213483146067416,0.9662921348314607,0.0009438202247191012,0.0009213483146067416,-0.0017049705203932583,-0.0007162064754494381,-0.0001118506742696626,0.0009892729212359554,-0.0024216858721348316,0.9887640449438202,1.101123595505618,0.8764044943820225,0.0009887640449438202,0.001101123595505618,-0.002288232589101124,-0.001321940454269663,-0.0006964439815730337,0.00013501669258426968,-0.002778897601123596,0.9662921348314607,0.8314606741573034,1.101123595505618,0.0009662921348314608,0.0008314606741573035
2013-09-24,-0.0017725161215730336,-0.0003904936496629211,-0.002017969600224719,-0.0006022392631460673,-0.00017874803617977495,1.3820224719101124,1.4157303370786516,1.348314606741573,0.0013820224719101124,0.0014157303370786517,-0.0017637187530898878,-0.0007187749328651684,-0.0012216737434831463,-9.807823786516865e-05,-0.0013394716278651681,1.0449438202247192,1.1235955056179776,0.9662921348314607,0.0010449438202247193,0.0011235955056179776,-0.0010594225467977529,-0.00030661355803370774,-0.0005704570773033709,5.875640584269659e-05,-0.000671983521910112,0.752808988764045,0.6292134831460674,0.8764044943820225,0.000752808988764045,0.0006292134831460674
2013-09-25,-0.001951879735280899,-0.0006148010835955058,0.0018628300851685395,0.0032111446919101125,-0.004440746859101124,1.3370786516853932,1.348314606741573,1.3258426966292134,0.0013370786516853932,0.001348314606741573,-0.0025934255930337084,-0.001660841323370787,0.001897853816629214,0.0028192021312359555,-0.00614088477797753,0.9325842696629214,0.9213483146067416,0.9438202247191011,0.0009325842696629214,0.0009213483146067416,-0.0016525369401685385,-0.0010457953671348305,0.0030490119905617983,0.0037006973838202254,-0.005792288118089886,0.6067415730337079,0.651685393258427,0.5617977528089888,0.0006067415730337079,0.0006516853932584271
2013-09-26,-0.0014448736657303376,-0.00026509838483146104,-0.006411787556853933,-0.005198304410786518,0.0046681076411235955,1.1797752808988764,1.2134831460674158,1.146067415730337,0.0011797752808988765,0.0012134831460674158,-0.0007650351613483149,0.00015631315325842672,-0.006892662075955056,-0.005971313761348315,0.006283940067865168,0.9213483146067416,0.9213483146067416,0.9213483146067416,0.0009213483146067416,0.0009213483146067416,-0.0007468272919101117,-0.00018502953910112287,-0.006418624063033705,-0.0058792982203370765,0.005509239142134831,0.5617977528089888,0.5393258426966292,0.5842696629213483,0.0005617977528089888,0.0005393258426966292
2013-09-27,-0.00102152812988764,0.0002481347914606747,-0.0036589167559550554,-0.0022881302391011228,0.002784399822022472,1.2696629213483146,1.3707865168539326,1.1685393258426966,0.0012696629213483147,0.0013707865168539326,-0.0028696412033707864,-0.001790989517977528,-0.004701601094719101,-0.0036678932295505615,8.591419359550546e-05,1.0786516853932584,1.0337078651685394,1.1235955056179776,0.0010786516853932583,0.0010337078651685395,-0.003111194023876405,-0.002459508630617978,-0.0050021685460674165,-0.004260595512359551,-0.0006584217488764042,0.651685393258427,0.7415730337078652,0.5617977528089888,0.0006516853932584271,0.0007415730337078652
2013-09-30,-0.0022565704158426956,-0.0009644355843820215,0.007362882447977529,0.008666253234494383,-0.010595124403258426,1.2921348314606742,1.303370786516854,1.2808988764044944,0.0012921348314606743,0.0013033707865168541,-0.00185141521769663,-0.0009525388132022479,0.00908541134224719,0.009894400106292134,-0.01179947773269663,0.898876404494382,0.8089887640449438,0.9887640449438202,0.0008988764044943821,0.0008089887640449438,-0.00419792179764045,-0.0036923038201123596,0.0072204290721348315,0.007624923454157303,-0.015009531094382023,0.5056179775280899,0.4044943820224719,0.6067415730337079,0.0005056179775280899,0.0004044943820224719
2013-10-01,-0.002081818320786517,-0.0006548520286516857,-0.0036773993373033715,-0.002194253269887641,0.0008845492125842698,1.4269662921348316,1.4831460674157304,1.3707865168539326,0.0014269662921348317,0.0014831460674157304,-0.00017339816421348326,0.0007591861054494382,0.0004185774914606741,0.0013174538959550561,0.0002009183149438202,0.9325842696629214,0.898876404494382,0.9662921348314607,0.0009325842696629214,0.0008988764044943821,0.0004665449767415729,0.0010732865497752808,-3.523383943820229e-05,0.0005715077335955056,0.0015750653659550558,0.6067415730337079,0.6067415730337079,0.6067415730337079,0.0006067415730337079,0.0006067415730337079
2013-10-02,-0.0020637167986516857,-0.0006929302817977531,-0.01219634592539326,-0.010713199857977529,0.009327339294382023,1.3707865168539326,1.4831460674157304,1.2584269662921348,0.0013707865168539326,0.0014831460674157304,-0.0018900132053370784,-0.000418103092977528,-0.012048131551011235,-0.010722288854382022,0.009886082668426966,1.4719101123595504,1.3258426966292134,1.6179775280898876,0.0014719101123595504,0.0013258426966292133,-0.0026997809010674157,-0.0020705674179213483,-0.012544695573483146,-0.012005369730786516,0.00786423489494382,0.6292134831460674,0.5393258426966292,0.7191011235955056,0.0006292134831460674,0.0005393258426966292
2013-10-03,-0.001569407797078651,-0.00024356510044943767,0.005819197658539327,0.007234927995617979,-0.007722058196516854,1.3258426966292134,1.4157303370786516,1.2359550561797752,0.0013258426966292133,0.0014157303370786517,0.00023032632848314616,0.001241562283539326,0.007853165165955057,0.008864401121011237,-0.006381276553932585,1.0112359550561798,1.0112359550561798,1.0112359550561798,0.0010112359550561798,0.0010112359550561798,-0.0024816367216853943,-0.0018074794183146076,0.004697339624606741,0.005214193557191011,-0.008829152393820226,0.6741573033707866,0.5168539325842697,0.8314606741573034,0.0006741573033707866,0.0005168539325842697
2013-11-14,-0.0020471053185393256,-0.00041789183539325814,0.001305012484606742,0.0029229900126966296,-0.003758773683483146,1.6292134831460674,1.6179775280898876,1.6404494382022472,0.0016292134831460674,0.0016179775280898876,-0.002508477078370786,-0.0006994883143258417,0.0031342838938202247,0.004932036702808989,-0.006331013331460672,1.8089887640449438,1.797752808988764,1.8202247191011236,0.001808988764044944,0.0017977528089887641,-0.0007165009675280897,0.0008790046504494383,0.0032464696638202254,0.004864447191910113,-0.0031064378910112362,1.595505617977528,1.6179775280898876,1.5730337078651686,0.001595505617977528,0.0016179775280898876
2013-11-15,-0.00014978810370786444,0.0010749309974157312,-0.00607691066977528,-0.004751067973146067,0.006900929967977529,1.2247191011235956,1.3258426966292134,1.1235955056179776,0.0012247191011235956,0.0013258426966292133,8.394353353932682e-05,0.0011288873537640461,-0.0061661915956179765,-0.0051549556405617964,0.007412730348089889,1.0449438202247192,1.0112359550561798,1.0786516853932584,0.0010449438202247193,0.0010112359550561798,0.000948600813258427,0.0017351176671910112,-0.005985441949101124,-0.005131509364831461,0.008601744699213484,0.7865168539325842,0.8539325842696629,0.7191011235955056,0.0007865168539325842,0.0008539325842696629
2013-11-18,-0.0011351949798876404,0.00023559153696629202,-0.005884542263146068,-0.004378924285617978,0.004850107359550562,1.3707865168539324,1.5056179775280898,1.2359550561797752,0.0013707865168539324,0.0015056179775280898,0.0013673738958426959,0.0025920929969662915,-0.0037735407750561804,-0.002492641898651686,0.007676827892584269,1.2247191011235956,1.2808988764044944,1.1685393258426966,0.0012247191011235956,0.0012808988764044945,-0.0015172933443820223,-0.0006408888499999997,-0.007064168748988763,-0.006187764254606741,0.004905986554606742,0.8764044943820225,0.8764044943820225,0.8764044943820225,0.0008764044943820225,0.0008764044943820225
2013-11-19,-0.0030697013561235957,-0.0017101507943258429,-0.0061815835986516856,-0.004675965621123596,0.0012556640324719102,1.3595505617977528,1.5056179775280898,1.2134831460674158,0.0013595505617977528,0.0015056179775280898,-0.00035124081943820203,0.0008060625513483148,-0.0035848758160674154,-0.0024388084003370784,0.004050933503033708,1.1573033707865168,1.146067415730337,1.1685393258426966,0.0011573033707865169,0.001146067415730337,-8.096837573033687e-05,0.0005707170175280902,-0.003022026076741573,-0.0023478687733707866,0.003489302808426967,0.651685393258427,0.6741573033707865,0.6292134831460674,0.0006516853932584271,0.0006741573033707865
2013-11-20,-0.0011922918842415726,0.00015602272250000038,0.008802897685056179,0.01021862802213483,-0.00990658257713483,1.348314606741573,1.4157303370786516,1.2808988764044944,0.001348314606741573,0.0014157303370786517,-0.002129554499747192,-0.0007138241626685402,0.006859668841460673,0.008342814908876403,-0.009770463234213484,1.4157303370786516,1.4831460674157304,1.348314606741573,0.0014157303370786517,0.0014831460674157304,-0.0006874243219943813,-1.326701862359482e-05,0.008298390743483148,0.009017491867078653,-0.009044025904325842,0.6741573033707865,0.7191011235955056,0.6292134831460674,0.0006741573033707865,0.0007191011235955056
2013-11-21,-0.0008523069466853928,0.00050724361511236,0.003104399098426967,0.004520129435505619,-0.003505642205280899,1.3595505617977528,1.4157303370786516,1.303370786516854,0.0013595505617977528,0.0014157303370786517,-0.00044053167544943843,0.0009864346166853933,0.003120418126966292,0.004513676553932584,-0.0025408073205617976,1.4269662921348316,1.3932584269662922,1.4606741573033708,0.0014269662921348317,0.0013932584269662923,0.00025588483157303337,0.0010199297753932582,0.003454106691797752,0.004240623545730337,-0.00220076399494382,0.7640449438202248,0.7865168539325843,0.7415730337078652,0.0007640449438202248,0.0007865168539325843
2013-11-22,-0.0019997521253370784,-0.0008087408893820223,-0.0034917210998876404,-0.0023231817740449437,0.0007056999952808992,1.1910112359550562,1.1685393258426966,1.2134831460674158,0.0011910112359550561,0.0011685393258426967,-0.0016730795650561799,-0.0002798211380898876,-0.0019965177394382022,-0.0006032593124719101,4.36170362921349e-05,1.3932584269662922,1.3932584269662922,1.3932584269662922,0.0013932584269662923,0.0013932584269662923,-0.0016369830099438203,-0.0007268706503932585,-0.0021682206619101124,-0.00129181616752809,-0.00016192513325842696,0.9101123595505618,0.8764044943820225,0.9438202247191011,0.0009101123595505618,0.0008764044943820225
2013-11-25,-0.002080579095561798,-0.0008558599944382022,-0.0004395254742696631,0.0008413734021348314,-0.0025530933910112357,1.2247191011235956,1.2808988764044944,1.1685393258426966,0.0012247191011235956,0.0012808988764044945,-0.002487343820955056,-0.0012626247198314607,-0.0006974464291011236,0.00047109289674157314,-0.0029963423364044945,1.2247191011235956,1.1685393258426966,1.2808988764044944,0.0012247191011235956,0.0011685393258426967,0.00040683120230337075,0.001193348056235955,0.001445791397640449,0.0021424206111235952,0.00024427550134831466,0.7865168539325843,0.6966292134831461,0.8764044943820225,0.0007865168539325843,0.0006966292134831461
2013-11-26,-0.0004520590953932584,0.0008176038259550563,0.0012455292835955056,0.0024814843397752808,-0.0008462766878651682,1.2696629213483146,1.2359550561797752,1.303370786516854,0.0012696629213483147,0.0012359550561797752,-0.001063636769044944,0.000430745253426966,0.0030261763189887644,0.004531794296516854,-0.003670303789662922,1.49438202247191,1.5056179775280898,1.4831460674157304,0.00149438202247191,0.0015056179775280898,-0.0022957775191573037,-0.0015317325753370788,0.0010585155571910115,0.0018225605010112362,-0.004886025651685394,0.7640449438202247,0.7640449438202247,0.7640449438202247,0.0007640449438202247,0.0007640449438202247
2013-11-27,-0.0015758782738202245,-0.0004747546783146065,-0.004439860056966291,-0.0033387364614606736,0.0023892271048314606,1.101123595505618,1.101123595505618,1.101123595505618,0.001101123595505618,0.001101123595505618,-0.0009160519645505616,0.00039855477702247194,-0.0030199387335955053,-0.0018064555875280898,0.0026035651415730336,1.3146067415730336,1.2134831460674158,1.4157303370786516,0.0013146067415730335,0.0012134831460674158,0.0003493519158426964,0.0009560934888764043,-0.0021497681579775284,-0.001453138944494382,0.0033653259222471907,0.6067415730337079,0.6966292134831461,0.5168539325842697,0.0006067415730337079,0.0006966292134831461
2013-11-29,-0.0015936189248314605,-0.000380135778764045,-0.003198994421011236,-0.0019180955446067415,0.0011578239870786516,1.2134831460674156,1.2808988764044944,1.146067415730337,0.0012134831460674156,0.0012808988764044945,-0.0023004916483707863,-0.0011431882775842694,-0.005544447000674157,-0.0044657953152808984,0.0021794187601123596,1.1573033707865168,1.0786516853932584,1.2359550561797752,0.0011573033707865169,0.0010786516853932583,-0.0013638631356179777,-0.0005211665064044943,-0.004152015726404494,-0.003298083142134831,0.0022557501293258425,0.8426966292134832,0.8539325842696629,0.8314606741573034,0.0008426966292134833,0.0008539325842696629
