feature,sample_idx,ticker,prediction_date,window_position,source_date,raw_value,z_value
hl_spread,47171,EPAM,2014-03-14,10,2014-03-03,0.2642098960215924,19.415375144742455
hl_spread,47177,EPAM,2014-03-24,4,2014-03-03,0.2642098960215924,19.415375144742455
hl_spread,47178,EPAM,2014-03-25,3,2014-03-03,0.2642098960215924,19.415375144742455
hl_spread,47180,EPAM,2014-03-27,1,2014-03-03,0.2642098960215924,19.415375144742455
hl_spread,47181,EPAM,2014-03-28,0,2014-03-03,0.2642098960215924,19.415375144742455
hl_spread,47162,EPAM,2014-03-03,19,2014-03-03,0.2642098960215924,19.415375144742455
hl_spread,47164,EPAM,2014-03-05,17,2014-03-03,0.2642098960215924,19.415375144742455
hl_spread,47165,EPAM,2014-03-06,16,2014-03-03,0.2642098960215924,19.415375144742455
hl_spread,47163,EPAM,2014-03-04,18,2014-03-03,0.2642098960215924,19.415375144742455
hl_spread,47166,EPAM,2014-03-07,15,2014-03-03,0.2642098960215924,19.415375144742455
